offer accepted,reward,mailertype,incomelevel,creditratingvalue,Credit Cards Held,Household Size,Average Balance
0,1,0,0,2,1,3,968.75
0,3,1,3,1,2,2,1190
0,3,0,1,0,2,5,1343
0,0,0,3,1,2,3,1158.25
0,0,0,1,2,1,3,203.75
0,3,0,1,1,1,1,894.25
0,3,0,0,2,3,4,1246.5
0,3,0,1,1,1,5,1157
0,1,0,0,2,1,2,692.25
0,1,0,1,0,1,3,1291
0,3,1,3,0,2,4,1045.5
0,0,0,0,0,1,4,1210.75
0,3,1,1,2,1,3,783.5
0,0,1,3,2,1,5,1148
0,3,0,0,1,2,5,1211
0,1,0,3,1,1,1,807.5
0,1,0,3,0,1,2,1099.75
0,3,0,3,2,2,5,1135
0,3,0,3,1,3,4,1200.25
1,3,1,1,1,3,4,1318.5
0,1,1,1,2,2,2,1333.75
0,1,0,3,2,2,4,1070.75
0,3,1,3,1,1,3,1054
0,3,0,1,0,2,3,758
0,3,1,1,0,2,3,1257.75
0,3,0,0,2,2,4,1072
0,3,1,3,1,2,2,700
0,0,1,1,1,1,2,1059.5
0,3,1,0,1,1,4,832.25
0,1,0,0,2,2,3,976
0,1,0,0,2,2,3,116.75
0,1,1,0,2,2,2,828.25
1,0,1,0,0,3,5,1106.25
0,1,0,0,0,1,4,1000.5
0,3,0,1,1,4,6,956
0,1,1,0,2,1,3,242.75
0,1,1,1,0,2,4,1378.5
0,3,0,1,2,2,1,1153.25
0,3,1,0,1,1,3,654
0,1,1,0,0,3,4,1180.25
1,1,1,1,0,2,3,979.5
0,1,0,1,1,1,3,1495.5
0,0,0,1,0,1,5,1275.75
0,3,0,3,0,2,4,326.25
0,3,0,3,2,2,3,1123.5
0,0,1,3,2,1,4,1013.25
0,0,1,3,2,2,4,777.75
0,1,0,1,0,2,4,1218.25
0,1,1,1,2,3,2,890.75
0,1,0,3,1,2,2,1139.5
0,1,0,1,0,2,4,1138
0,3,1,1,2,2,4,185.5
0,0,0,1,1,2,4,275.25
0,0,1,3,1,3,4,825.75
0,1,0,1,2,3,3,951.5
0,1,1,3,2,1,2,1040
0,3,1,1,2,1,4,237.75
0,0,0,0,1,2,3,394
0,0,1,3,0,2,3,1141.75
0,1,0,1,2,1,3,1348.75
0,1,0,1,0,3,4,788
0,3,0,0,2,2,1,987.25
0,3,0,0,0,1,4,1167.25
0,3,0,0,1,1,3,1106
0,1,0,1,0,2,3,673.75
0,1,1,1,0,1,6,701.25
0,3,0,1,1,3,2,802.25
0,0,1,1,2,2,4,101.25
0,0,1,1,0,2,2,192.25
0,3,1,0,2,2,3,200
0,3,1,0,1,2,2,964.25
0,1,1,0,0,2,4,676.25
0,1,1,1,1,2,4,1091
0,3,1,0,2,2,4,291
0,1,1,1,2,2,3,886.75
0,0,1,1,0,1,3,1131.25
0,3,1,1,0,2,4,323
0,3,1,3,0,2,5,1296.75
0,3,1,0,1,2,4,1050.5
0,3,0,1,2,2,3,1141.5
0,3,1,3,1,1,2,1114.75
0,3,1,1,2,1,4,987
0,1,0,3,1,3,3,1069.5
0,0,1,0,0,3,2,1041
0,3,0,3,0,3,3,837
0,1,0,3,1,2,4,251
0,0,1,1,0,3,3,1111.25
0,0,0,1,1,1,2,886.5
0,1,0,0,1,1,3,859.25
0,3,0,3,0,1,4,161
0,1,1,1,0,2,4,945
0,0,1,0,1,1,2,322.75
1,3,1,1,1,2,2,1380
0,1,1,0,0,2,4,1250
0,1,0,1,1,2,3,1267.75
0,3,1,3,2,2,4,795.75
0,3,1,1,1,3,2,906.5
0,1,1,0,2,2,4,1682.5
0,1,1,1,1,1,3,230.75
0,0,0,0,0,2,2,1031.75
0,3,0,1,1,1,4,793.75
1,3,1,1,0,2,4,812.25
0,1,1,1,2,2,2,761.25
0,3,0,0,2,2,3,1107.5
0,3,1,0,0,1,4,848.75
0,1,1,3,1,1,3,771
0,1,0,0,1,2,3,1101.5
0,3,0,1,1,1,3,864.75
0,3,1,1,0,1,4,1411.5
0,1,1,3,1,2,5,1264.25
0,0,0,3,2,2,4,904
0,1,0,1,1,2,3,301
0,3,1,3,1,3,4,821.25
0,1,0,0,2,2,3,1111.75
0,3,0,1,1,2,4,1043.75
0,3,1,1,1,3,4,1043
0,1,0,0,1,2,4,1104.25
0,0,0,1,0,1,5,1145.75
0,3,1,0,2,1,4,1154.5
0,3,1,3,2,2,4,1157.25
0,3,1,1,1,1,1,165.5
0,0,1,1,2,3,4,253.5
1,0,1,1,0,1,2,237
0,0,1,3,0,2,3,1149.5
1,0,1,0,0,1,3,1076.5
0,1,0,0,1,3,3,1021
0,0,1,1,1,1,3,971.25
0,3,1,3,0,2,6,275.75
0,3,1,3,0,1,4,1083
0,1,0,1,1,3,3,246.75
0,3,1,1,1,2,3,750
1,3,0,1,0,2,4,734.5
0,0,1,3,2,3,5,1193
0,1,1,3,1,3,4,1273.5
0,1,0,1,2,1,4,219.25
0,0,1,1,2,1,3,1251.75
0,0,0,1,0,4,2,785.25
0,3,1,0,2,2,4,1116
0,3,0,1,2,2,3,786.25
0,3,1,1,1,2,4,967
0,1,0,3,1,3,4,1085.25
0,0,0,1,0,2,3,1088.25
0,3,0,1,1,1,5,1102
0,1,1,0,2,1,3,1556
0,0,1,1,1,1,5,1230
1,3,1,0,1,1,3,1052.5
0,0,0,0,2,3,4,954.5
0,0,1,0,1,3,2,1161.25
0,3,0,0,2,4,3,1682.5
0,1,1,0,0,2,4,995.5
0,3,0,1,0,1,3,241.75
0,1,0,3,0,2,5,1082.5
0,1,0,1,2,2,5,290.25
0,1,0,1,1,2,2,307.5
0,1,1,1,1,1,3,756.25
0,3,0,1,0,4,3,1176
0,3,1,0,2,2,4,206.75
0,0,1,0,0,2,4,1283
0,3,0,0,0,1,3,913
0,1,0,1,2,1,2,1132.25
0,3,1,0,1,2,4,958.5
0,1,0,3,0,1,4,316.25
0,1,1,1,2,2,3,1086.75
0,0,0,1,1,2,4,1238.75
0,0,1,3,2,2,4,1284.75
0,1,0,3,1,2,4,859.75
0,0,1,1,0,2,4,946.25
0,1,1,0,0,1,5,690.25
0,0,1,0,2,3,3,1142.25
0,0,1,3,2,1,4,1359.5
0,1,0,1,2,4,5,953.75
0,0,0,1,2,2,5,1700.5
0,3,1,1,1,1,3,285.5
0,1,0,1,2,1,2,1140
0,0,0,1,0,2,4,975
0,1,1,1,0,2,5,786.25
0,3,0,1,2,1,1,782
0,0,1,1,2,2,3,1012.5
0,0,0,1,2,3,4,754.25
0,0,0,1,0,2,5,1302.25
0,0,1,3,0,3,3,1116.25
0,1,0,1,0,4,2,1245.75
0,0,1,0,1,1,3,775.75
0,1,1,3,1,2,4,1073.75
0,0,0,3,2,3,4,1175.75
0,1,1,1,2,1,5,1120.25
0,3,0,1,1,1,2,853.75
0,0,0,3,0,2,3,1006.75
0,3,1,0,2,2,3,1045.25
0,1,0,1,0,2,4,319.5
0,3,0,0,0,2,2,786.5
0,0,1,3,1,2,3,988
0,0,1,3,1,2,3,1109
0,1,1,1,1,2,5,854.25
0,0,0,1,1,2,3,1266
0,3,0,3,2,3,3,1018
0,1,0,1,0,3,4,992.5
0,0,0,3,2,2,6,291.25
0,1,1,1,2,1,3,1212.5
0,0,0,0,1,3,1,1228.25
1,0,1,1,0,1,2,1053.5
0,3,0,1,2,1,3,896.75
0,3,0,1,0,2,3,275.75
0,0,1,0,2,2,1,328.75
0,1,0,1,1,2,4,772.25
0,3,1,3,1,3,2,1032.5
0,3,0,1,2,1,5,1024.75
0,3,1,3,1,1,4,821.25
0,3,1,1,2,1,2,162.5
0,1,0,3,2,3,2,1168
0,1,0,1,1,2,3,1819.25
0,3,0,3,1,2,5,1109.25
0,3,1,0,2,1,3,1092.25
0,1,0,1,1,2,5,1109.75
0,3,1,0,2,1,3,234.5
0,0,0,3,0,2,4,1046.5
0,3,0,1,0,1,3,1682.75
0,1,0,0,0,2,3,1462.5
0,3,0,1,2,2,5,1157.75
1,3,1,1,0,4,4,1294.5
0,1,0,1,0,2,4,1009.75
0,3,0,1,2,3,5,880
0,0,1,3,2,2,3,833
0,0,1,1,2,1,4,219.5
0,3,0,3,2,1,2,817.75
0,0,1,0,0,1,3,1666
0,3,1,1,0,3,2,334.75
1,3,1,1,0,3,4,996.75
0,3,1,1,0,3,3,832.75
0,0,0,3,1,3,2,944
0,0,1,3,2,2,4,914.75
0,0,0,0,1,1,2,993.25
0,0,1,1,2,2,2,1125.25
0,1,1,0,1,3,5,975.75
0,1,1,1,2,2,2,977.25
0,0,1,1,2,1,2,869.5
0,3,0,1,1,2,5,1062.25
0,1,1,0,1,3,4,1200.25
0,1,0,1,1,2,4,1247.25
0,3,0,0,0,1,2,255.25
0,1,0,3,0,2,5,1290.5
0,1,0,0,1,1,4,1163.5
0,0,1,1,0,3,2,1136
0,0,1,1,1,2,3,1060
0,0,0,1,0,3,5,936
0,1,0,1,2,2,2,1102
0,1,1,3,0,2,4,851
0,3,1,1,1,1,3,1471.25
0,1,0,0,1,1,2,785.5
0,1,1,0,1,1,3,736.75
0,0,0,1,2,2,3,305.75
0,0,1,1,2,1,4,1033.75
0,0,0,1,0,3,3,856.75
0,3,1,1,0,2,3,933.25
0,3,0,1,0,2,4,1134.5
0,3,0,1,0,1,2,157
0,1,0,1,1,2,3,1484.25
0,1,1,1,1,2,2,1058.25
0,0,0,1,1,3,2,247.75
0,1,0,3,0,2,3,1688.75
0,1,0,1,1,2,4,1134.75
0,1,0,3,1,1,4,1104.25
0,0,0,0,2,2,2,1253
0,1,0,1,2,2,3,1135.25
0,0,0,3,1,1,3,979
0,1,0,0,2,2,3,956
0,0,0,0,0,1,3,755.75
0,0,1,0,1,2,5,1261.75
0,0,0,3,0,2,3,798.75
0,1,1,1,2,2,3,985.5
0,3,0,1,2,2,3,1235.25
0,3,0,1,2,2,2,1418.25
0,3,0,1,0,2,3,1794.25
0,0,1,0,0,3,5,767.75
1,0,1,1,1,1,3,808
0,3,1,1,2,2,3,270.25
0,1,1,1,0,1,4,697.25
0,1,0,1,2,2,4,1058.5
0,1,0,1,2,1,3,1024.75
0,3,1,1,2,2,4,1070
0,0,1,1,1,2,4,178
0,0,0,1,0,3,3,653.25
0,1,1,3,0,1,3,303.5
0,1,0,1,1,1,2,211.75
0,0,0,0,1,1,4,1095.75
0,1,0,3,0,2,3,1107.75
0,3,1,3,2,3,2,623.25
0,0,0,1,0,2,5,830
0,3,0,1,2,2,4,1224.5
0,0,1,3,1,2,4,1070
1,0,1,3,0,1,4,1069.75
0,1,1,3,0,3,2,858.25
0,0,1,3,1,2,4,1234
0,1,1,1,1,1,6,1027.5
1,3,0,0,0,1,6,1105
0,0,1,0,1,1,4,1450
0,3,0,1,0,2,4,721.75
0,1,1,3,0,2,3,935.25
0,0,1,3,2,2,2,1116.5
0,0,0,1,0,2,5,1173.25
0,0,1,1,1,2,4,1440.25
0,1,0,0,2,2,1,1090.25
0,0,0,1,0,3,3,807.5
0,3,1,1,0,4,3,227.75
0,1,1,3,2,2,2,1192.25
0,1,1,0,0,2,5,221
0,1,0,0,0,1,3,946
0,3,0,0,1,2,2,1078.25
0,1,0,1,1,1,2,241.75
0,3,0,1,1,4,4,1202.25
0,0,0,1,1,4,3,345.25
0,1,0,1,0,3,4,1193.75
0,1,0,3,2,2,4,1228
0,0,1,0,1,3,3,1051.75
0,3,0,0,2,1,5,1024.25
0,3,1,1,1,2,4,1225.25
0,3,1,3,0,2,3,1172.75
0,0,1,1,0,1,3,1190.25
0,0,0,1,1,2,4,1827
0,3,0,1,1,2,1,1164.5
0,3,0,1,2,3,3,993
0,1,1,0,2,3,3,693.5
0,0,0,1,1,2,3,1029.5
0,3,0,1,1,2,3,1118
0,3,1,1,0,2,5,122
0,3,1,3,1,2,2,774.5
0,3,1,1,1,2,3,775.75
0,3,0,3,0,1,2,1114
0,3,1,0,1,1,6,954
0,1,0,3,0,2,3,764.75
0,3,0,0,1,2,2,1006
0,1,0,3,1,2,3,860.5
1,0,1,1,2,2,3,1185
0,3,0,1,0,1,4,1149
0,3,1,1,2,2,4,926.75
0,3,1,1,2,2,5,168.5
0,3,1,3,1,2,2,296.75
0,1,0,1,1,1,4,1035.25
0,3,0,1,0,1,1,1224.25
0,3,0,3,1,2,4,854.25
0,3,0,1,0,1,5,1084
0,1,0,1,1,2,4,872.25
0,3,0,1,1,2,4,1005
0,3,1,0,1,1,3,880.75
0,3,1,0,2,1,3,1243.75
0,0,1,1,2,2,3,1103.5
0,1,1,1,1,2,2,815.5
0,0,1,1,2,2,6,1039.25
0,0,1,0,2,1,4,214.75
0,3,0,0,0,2,4,1034.25
0,1,1,1,2,2,4,1279
0,0,1,3,2,2,2,1200.5
0,0,0,0,1,1,4,1079.5
0,0,1,1,2,2,5,1142.25
0,3,1,1,2,2,2,1062.5
0,0,0,1,1,2,4,1239.25
0,0,1,1,1,1,2,1149.25
0,0,1,3,1,2,5,1327.75
0,0,1,1,1,2,3,862.75
0,1,0,0,2,1,3,1118
0,1,1,3,2,2,2,1201
0,1,0,0,2,3,5,1131
0,3,0,1,0,1,2,1813
0,0,0,1,0,1,3,213.25
0,0,1,3,0,1,4,1045.5
0,1,0,1,2,1,5,1030.25
0,3,1,1,2,2,1,1838.25
0,1,0,1,1,1,4,1092.75
0,3,0,1,0,1,3,185.25
0,3,0,1,0,4,4,1102
0,3,1,1,1,2,2,1032.75
0,3,0,3,1,1,5,1065.75
0,3,0,1,2,2,5,1070
0,1,1,1,2,2,2,1302
0,1,0,3,2,1,3,1330
0,0,1,1,2,2,2,883
0,0,1,1,1,1,4,206.25
0,1,0,1,0,2,4,1111.5
0,1,1,3,2,2,4,1056.25
0,3,1,0,1,1,4,214.25
0,1,0,1,2,1,4,1186
0,0,1,1,2,1,4,952
0,1,1,0,0,2,2,962.75
0,0,0,3,0,1,2,1042.5
0,3,0,1,1,2,5,1706.5
0,3,1,1,2,2,2,1113.75
0,1,0,3,2,2,3,570
0,3,1,1,2,2,2,970.25
0,3,1,0,1,2,3,995.25
0,0,1,1,0,2,3,909.75
0,0,1,1,1,2,4,1079.25
0,1,0,1,2,3,4,1073.25
0,0,1,0,1,2,4,1745.25
0,0,0,0,1,3,2,1150
0,3,1,1,1,1,3,945
0,0,1,1,1,3,4,268.25
0,3,0,1,2,1,2,848
0,3,1,3,0,1,4,811.5
0,3,1,0,0,1,3,791.25
0,1,0,1,2,1,5,990.75
0,3,1,3,1,1,3,1064.5
0,0,0,0,1,3,1,1470
0,0,0,3,0,1,4,761.75
0,1,0,3,2,3,5,1125.75
0,1,1,1,0,2,2,884
0,1,1,0,0,2,2,1329.25
0,0,0,1,2,1,2,853
0,3,0,1,1,3,3,1491.25
0,0,1,3,1,1,5,1090.75
0,3,1,1,0,2,3,991.5
0,0,1,1,2,2,3,1077
0,1,0,1,2,2,4,1033
0,1,0,1,0,1,4,1284.5
0,3,0,0,2,1,4,1332
0,1,0,1,0,1,6,879
0,1,0,1,0,1,4,191
0,0,1,1,0,1,3,1189.25
0,3,1,0,1,2,3,1099.5
0,1,1,3,0,1,2,1097.5
0,1,0,3,0,1,4,1293.5
0,3,0,1,0,3,2,1096.5
0,1,1,1,0,1,3,193.5
0,0,1,1,0,1,5,1041.25
0,0,0,1,2,2,2,1055.75
0,0,1,1,0,1,6,920.5
0,0,0,3,2,3,3,684
0,0,0,1,2,2,4,412
0,3,1,3,1,1,4,729.75
0,3,0,0,2,2,3,1213
0,1,0,1,2,1,4,698.5
0,0,0,0,1,1,2,994.5
1,3,0,0,0,3,4,1086.75
0,1,1,1,1,1,3,1148.5
0,3,1,1,1,2,2,1537.5
0,0,0,3,1,2,2,1046
0,3,1,1,0,1,4,1205.75
0,0,0,1,1,3,2,1013.75
0,1,1,3,1,1,5,1109.75
0,3,0,0,2,2,4,279.75
0,1,1,1,2,1,6,924.25
0,1,0,0,1,2,1,1796
0,1,1,1,2,2,2,1288.5
1,0,1,1,2,1,4,1102.75
0,1,1,3,0,3,1,1330.25
0,3,0,1,2,2,2,199.25
0,0,1,1,1,2,3,1183
0,0,0,1,2,1,4,942.75
0,1,1,1,0,2,5,920.5
0,0,1,1,0,1,4,321.5
1,1,1,0,0,1,3,943.75
0,3,1,3,1,2,4,1275.5
0,0,0,1,0,1,3,814.75
0,1,0,1,1,2,3,956.25
0,3,1,1,0,1,5,329.75
0,1,1,1,2,2,4,1466.25
0,3,0,1,2,2,3,361
0,0,1,1,2,1,5,362.75
0,3,1,0,0,2,5,1071
0,0,0,1,0,2,3,832.25
0,3,1,3,1,3,5,1153.75
0,1,1,3,0,2,2,742.25
0,1,1,3,0,1,5,1305.75
0,3,1,0,2,1,3,140.75
0,0,0,1,0,1,3,1378.25
0,3,1,1,0,2,2,1042.5
0,1,0,1,0,2,3,1143.5
0,3,1,1,1,1,5,1078.5
0,3,0,0,1,1,2,1126.75
0,0,1,1,2,3,5,1303.5
0,1,0,1,1,2,3,1162.5
0,3,0,1,2,2,5,730
0,0,1,1,2,3,6,1351.5
0,3,0,1,1,3,3,910.5
0,1,0,1,1,1,4,1112.25
0,1,0,0,1,1,2,1130.25
0,1,0,3,0,3,3,1055.75
0,1,0,1,2,4,5,784.75
0,1,0,1,2,1,4,1194.25
0,0,1,3,0,1,3,1353.25
0,1,0,1,1,2,3,273.25
0,1,0,1,0,1,3,1284.75
1,0,0,0,1,2,4,332
0,3,1,3,1,1,5,226
0,1,1,1,1,2,4,221.5
0,3,0,0,2,2,5,1125.5
0,3,0,1,1,2,3,1311
0,1,1,1,1,2,4,216.75
0,0,0,3,2,2,4,1142.25
0,0,0,3,2,3,4,1008.5
0,1,1,1,2,2,4,1689.75
0,1,1,1,1,1,5,232.75
0,3,0,0,2,1,3,903.75
0,1,0,3,1,2,4,341.75
1,3,0,1,1,1,3,988.75
1,0,0,3,0,2,4,1322.5
0,1,0,3,2,1,5,1080
0,3,1,1,1,2,5,1051.25
0,0,0,0,1,3,2,156
0,0,0,0,1,2,1,681.75
0,1,0,3,2,2,4,983.25
0,0,0,1,0,1,6,823.5
0,1,0,1,0,1,4,585.75
1,3,1,0,0,3,4,677.5
0,1,1,1,0,2,3,986.5
0,3,0,1,1,1,5,1056.25
0,3,0,0,0,3,5,1094.25
0,1,0,1,1,1,3,1301.5
0,0,1,1,0,4,5,833.5
0,1,1,0,2,3,2,867
0,0,0,0,2,2,4,1027
0,0,1,0,0,2,4,407.75
0,0,1,0,1,2,3,182.25
0,1,1,0,2,2,2,665
1,1,1,1,0,1,4,313.75
1,0,1,1,1,1,4,702.25
0,1,0,1,0,2,4,227.75
1,1,1,0,0,2,6,1010
0,3,1,0,0,2,3,917.5
0,0,1,1,2,1,3,1012
0,3,1,1,1,1,2,753.25
0,0,1,3,2,1,2,199
0,3,0,0,2,3,3,1062.75
0,1,1,0,2,3,3,1293
0,0,0,1,2,3,4,1305.5
1,1,1,0,0,1,3,204.75
0,3,1,1,2,1,3,1070.5
0,3,0,3,2,2,4,1047.75
1,0,0,1,0,1,4,1406.5
1,1,1,0,0,1,3,288.5
0,3,0,1,0,1,3,1102
0,1,1,0,1,1,5,1038.25
0,3,1,3,0,2,3,1173.75
0,1,0,3,1,1,2,1032.25
0,0,1,1,2,1,3,1085.25
0,1,0,1,0,2,5,1002.25
0,3,1,3,2,1,2,753.75
0,3,1,3,1,2,4,860.5
0,3,1,1,1,1,3,282.5
0,0,0,0,2,1,4,1098.5
0,1,0,1,2,2,3,847
1,3,1,0,2,1,3,169.5
0,1,0,1,0,3,5,998
0,1,0,0,0,2,3,749.75
0,1,1,1,1,2,5,733
0,0,0,0,1,1,3,738.25
0,0,1,3,0,1,4,1130.5
0,0,0,3,2,1,4,734
0,3,0,3,1,2,3,896.5
0,3,0,3,1,1,3,1250.5
0,1,0,1,2,2,2,1214.5
0,1,1,0,2,3,3,1209.5
0,3,0,1,1,2,3,746.75
0,0,0,0,0,2,3,967.25
0,1,0,3,1,1,6,1229.25
0,0,1,1,2,4,5,783.75
0,0,0,0,2,1,2,1094.75
0,1,1,1,0,2,4,1050.75
0,0,0,1,2,3,4,981.75
0,0,1,1,2,2,3,1038.5
0,1,0,1,0,2,4,159
0,0,1,1,1,3,1,1255.25
0,3,1,1,2,2,4,309.25
0,1,1,1,0,2,5,335.75
0,3,1,0,1,2,2,873
0,1,0,3,1,1,3,981.5
0,1,1,0,1,3,4,659
0,0,0,1,0,2,4,1298.75
0,1,0,3,0,3,6,155.25
0,1,1,0,0,1,5,250.25
0,0,0,0,2,3,3,1112.5
0,0,0,1,0,1,4,1136
0,1,1,1,0,2,1,1247.75
0,3,0,3,0,3,2,1063.25
0,3,1,1,0,2,6,1063
0,3,0,1,0,2,4,1107.25
1,0,1,1,1,2,4,980
0,0,1,3,1,1,4,289
0,3,0,0,2,3,4,751
0,1,1,3,0,2,2,1190
0,0,1,3,1,2,3,683
0,3,0,3,1,2,3,660
0,3,1,3,2,2,2,751.75
0,1,0,3,0,3,2,343
0,0,0,3,0,2,6,973.75
0,3,1,1,0,3,4,839.25
0,1,1,0,1,2,3,1091
0,0,1,1,1,2,3,972.5
0,1,1,1,0,2,4,730.5
0,3,0,1,1,2,4,599.25
0,0,0,1,1,2,4,253.75
0,0,1,1,1,2,5,1001.5
0,3,0,0,1,1,4,1175.75
0,3,0,3,1,2,3,1387.25
0,3,0,1,2,1,3,217.25
0,3,1,1,2,2,1,1476
0,1,0,0,1,1,4,933
0,1,0,1,2,1,5,404.75
0,3,0,0,2,1,4,803.5
0,1,1,1,1,2,3,866
0,0,1,3,2,3,3,922.5
0,3,1,3,2,2,6,1117.5
0,0,1,1,0,2,3,988.25
0,1,1,0,1,3,3,1041.5
0,3,0,1,1,3,3,1185
0,0,1,1,2,3,3,1007
0,0,1,3,2,1,1,1032.5
0,0,0,1,0,2,5,1332.5
0,1,0,1,2,3,2,1047.5
0,1,1,3,2,4,3,722.25
0,1,0,1,0,3,3,201.75
0,0,1,0,2,2,2,1081.5
0,0,0,1,0,3,4,1009.75
0,1,0,0,2,2,2,1125.5
0,3,0,0,1,2,3,929.75
1,3,1,1,0,2,3,1308.75
0,1,0,3,1,3,2,1689
0,1,0,0,0,1,4,1081.5
0,3,0,1,2,2,5,1085.25
0,3,0,1,0,1,5,869.75
0,0,0,3,2,2,4,1136.75
0,1,1,1,0,2,3,153.75
0,1,0,1,0,3,5,1013.25
0,1,0,3,2,1,3,315.5
0,3,0,0,0,2,4,1049.25
0,0,0,1,2,1,2,1053.25
0,0,0,1,0,3,3,127.75
1,1,1,0,0,1,4,241.75
0,1,1,0,1,2,3,216
0,0,1,0,2,1,4,224.25
0,1,0,3,0,2,3,1109
0,3,0,0,2,1,4,1325
0,1,0,1,2,1,3,762.25
0,1,1,1,1,1,2,1711
0,0,1,0,0,1,3,1738.5
0,3,1,1,1,2,2,1381.5
0,1,1,0,0,3,4,862.75
0,1,0,3,1,2,4,1090.5
0,1,0,0,1,2,5,1723
0,1,1,1,0,2,1,920.75
0,0,0,3,0,3,5,882.75
0,0,0,0,0,2,2,1302.25
0,0,0,3,2,2,3,706.5
0,3,0,1,0,2,2,1471.5
0,1,0,1,0,4,3,172.5
1,3,0,3,0,3,5,1140
0,3,0,1,0,2,5,669.75
0,3,1,1,2,2,4,263.25
0,0,0,0,2,1,2,232.25
0,1,1,1,2,4,2,1170.75
0,3,1,1,1,3,4,1188.75
0,0,1,0,1,2,4,958.5
0,1,1,3,1,3,4,1347.5
1,1,1,1,2,2,4,195.5
0,3,1,0,2,3,3,978
0,3,0,3,2,3,5,225.5
0,0,1,1,1,2,2,977
0,1,0,3,1,1,4,1259.5
0,3,0,1,0,1,3,327
0,1,0,1,0,2,3,640.75
0,1,1,1,1,2,3,87.5
0,0,0,0,2,2,4,395.5
0,1,0,1,2,3,4,1208.5
0,0,0,0,1,2,4,718
0,3,1,3,0,1,5,270.75
0,3,1,1,0,2,3,1178.5
1,3,1,0,1,3,3,1058
0,3,1,1,2,3,2,1049.75
0,0,1,0,1,3,2,242
0,1,0,1,0,2,2,722.5
0,0,0,3,1,2,5,1126.5
0,1,0,3,1,3,3,934.75
0,3,1,0,2,2,1,991.75
0,1,0,1,0,2,5,1159
0,1,1,0,2,1,3,719
0,0,1,1,0,2,4,1182.75
0,3,0,1,0,3,2,758.75
0,3,1,1,2,2,4,965.75
0,0,0,1,1,1,4,1211.5
0,0,0,1,2,3,5,1522.5
1,0,0,1,1,2,3,251.5
0,1,0,3,0,2,4,1655
0,1,1,0,0,1,4,327.5
0,3,0,1,1,1,5,1163.25
0,3,0,0,1,2,4,1001.25
0,1,0,1,0,3,2,872.75
0,0,1,3,2,1,4,1013
0,3,0,0,2,1,3,1139
0,3,1,1,0,1,4,1212.25
0,1,1,1,1,2,4,282.25
0,1,0,1,0,1,1,1092.5
0,1,0,1,1,2,5,269.25
0,1,1,1,2,2,5,1002.5
0,0,0,0,0,1,4,1645.5
0,3,0,0,2,3,4,856.75
0,0,1,1,1,1,3,329.5
0,0,0,1,1,1,4,789.75
0,1,1,1,2,3,5,1123
0,0,1,3,0,1,5,979.5
0,3,0,1,0,3,5,1102.25
0,0,0,1,1,2,5,982.75
0,0,1,1,0,2,5,1066.25
0,0,1,1,2,2,2,934
0,0,0,0,0,2,2,345.75
0,3,0,1,2,1,5,1299.5
0,0,0,1,2,1,3,1081
0,3,0,0,0,2,4,1898.25
0,0,1,1,2,2,4,659.5
0,0,0,3,0,1,4,695
0,1,0,1,0,2,4,1200.25
0,3,1,1,2,1,2,1174
0,1,0,3,2,1,3,1236.75
0,1,0,3,0,3,4,378.25
0,3,0,0,0,3,2,143
0,1,0,3,1,2,4,309.75
0,3,1,1,1,2,4,813.75
0,3,1,0,2,1,2,933.5
0,1,0,3,0,1,3,157
0,0,0,1,0,1,2,1072.75
0,0,1,1,1,3,5,1157.75
0,3,0,1,1,2,5,383.75
0,0,0,1,1,2,3,1141.5
1,0,1,0,1,2,3,1081.25
0,3,1,1,1,3,4,1102.25
1,0,1,1,1,3,2,209
0,1,0,1,2,4,2,944.5
0,1,1,3,1,2,3,1119
0,1,0,0,1,2,4,1125.25
0,3,0,1,0,3,2,1256
0,1,0,3,0,4,4,957.75
0,0,1,3,1,1,1,811.5
0,3,1,3,1,2,5,226.25
0,0,1,1,1,2,4,1131.5
0,0,1,0,1,2,5,923.5
0,3,1,1,2,1,3,948.25
0,1,1,0,2,3,3,931.5
0,0,0,3,0,1,4,1200.75
0,3,0,1,1,1,5,1003.5
0,1,1,1,0,1,3,257.75
0,3,1,0,0,3,5,1018.5
0,3,1,1,1,1,3,1441.25
0,3,1,0,1,1,4,1009.5
0,3,0,1,1,2,2,858.25
0,1,1,0,0,3,4,1191.5
0,3,1,1,2,2,2,198.25
0,3,1,1,0,2,1,1004.5
0,0,0,3,1,1,4,128
0,0,1,1,1,3,4,1376.25
0,1,1,3,0,3,4,1312
0,0,0,1,1,1,3,1114.25
0,1,1,0,2,1,1,907.25
0,0,1,1,1,3,1,1260
0,0,1,3,1,3,3,1451.5
0,1,0,0,0,1,6,755.5
0,3,1,0,1,3,6,98
0,0,1,1,1,1,2,1059
0,0,0,1,2,2,3,835.25
1,0,0,1,2,1,2,947
0,3,0,1,0,2,3,1234.5
0,3,0,1,2,1,3,1081.75
0,0,0,1,1,1,4,1142.25
0,1,0,1,0,2,4,904.25
0,3,0,3,0,2,4,1176.25
0,1,1,1,2,2,3,960.25
0,3,1,3,2,3,2,1345.75
0,0,1,1,2,2,4,965.5
0,0,0,1,2,1,5,959.5
0,3,1,1,1,2,3,1040
0,3,0,1,0,2,4,951.75
0,1,0,1,2,3,4,1080.5
0,0,1,3,2,2,4,348.5
0,3,1,1,2,1,5,1077.25
0,0,0,1,0,2,4,933.75
0,0,1,0,0,1,4,1096.5
0,1,0,1,2,2,4,968.75
